# timestamp tx ty tz qx qy qz qw
1413393215.305760512 -0.00139886 -0.00359181 0.00377042 0 0 0 1
1413393215.355760384 -0.00135953 -0.00356173 0.0037486 0 0 0 1
1413393215.405760512 -0.00142133 -0.00365018 0.0037806 0 0 0 1
1413393215.455760384 -0.00140019 -0.0037196 0.00376384 0 0 0 1
1413393215.505760512 -0.00138296 -0.00380527 0.00379552 0 0 0 1
1413393215.555760384 -0.0014378 -0.00383224 0.00381807 0 0 0 1
1413393215.605760512 -0.00132484 -0.00393581 0.00378178 0 0 0 1
1413393215.655760384 -0.00138643 -0.00401107 0.00386163 0 0 0 1
1413393215.705760512 -0.00130863 -0.00396608 0.00385998 0 0 0 1
1413393215.755760384 -0.00124377 -0.00418125 0.00397174 0 0 0 1
1413393215.805760512 -0.00130639 -0.00419964 0.00400357 0 0 0 1
1413393215.855760384 -0.00125193 -0.0044167 0.00406302 0 0 0 1
1413393215.905760512 -0.00126044 -0.00438043 0.00406646 0 0 0 1
1413393215.955760384 -0.00126796 -0.00438303 0.00410374 0 0 0 1
1413393216.5760512 -0.00133275 -0.00441793 0.00404692 0 0 0 1
1413393216.55760384 -0.0013747 -0.00444017 0.00400704 0 0 0 1
1413393216.105760512 -0.00124155 -0.00453356 0.0039201 0 0 0 1
1413393216.155760384 -0.0013101 -0.00440292 0.00388137 0 0 0 1
1413393216.205760512 -0.00136471 -0.00453836 0.00388181 0 0 0 1
1413393216.255760384 -0.00140897 -0.00469725 0.00409158 0 0 0 1
1413393216.305760512 -0.00142186 -0.00464995 0.00427396 0 0 0 1
1413393216.355760384 -0.00114146 -0.00448008 0.00440879 0 0 0 1
1413393216.405760512 -0.00120696 -0.00464981 0.00429248 0 0 0 1
1413393216.455760384 -0.00127077 -0.00507221 0.00442697 0 0 0 1
1413393216.505760512 -0.00084833 -0.00499859 0.00461371 0 0 0 1
1413393216.555760384 -0.00159402 -0.00512349 0.00430232 0 0 0 1
1413393216.605760512 -0.00123494 -0.0051688 0.00422104 0 0 0 1
1413393216.655760384 -0.00196379 -0.00548849 0.00388461 0 0 0 1
1413393216.705760512 -0.00161173 -0.00608754 0.00391637 0 0 0 1
1413393216.755760384 -0.000998475 -0.00714992 0.00349224 0 0 0 1
1413393216.805760512 -0.000524549 -0.00926444 0.00236583 0 0 0 1
1413393216.855760384 -0.000220264 -0.0127814 0.000542852 0 0 0 1
1413393216.905760512 -0.000387305 -0.0175147 -0.00191698 0 0 0 1
1413393216.955760384 -0.000795511 -0.0225899 -0.00512032 0 0 0 1
1413393217.5760512 -0.00158828 -0.0287315 -0.00942889 0 0 0 1
1413393217.55760384 -0.00314065 -0.0361924 -0.0150172 0 0 0 1
1413393217.105760512 -0.00511953 -0.0457799 -0.0220093 0 0 0 1
1413393217.155760384 -0.00517449 -0.0590596 -0.0313576 0 0 0 1
1413393217.205760512 -0.00464262 -0.0728362 -0.0422139 0 0 0 1
1413393217.255760384 -0.0079225 -0.0836177 -0.0512081 0 0 0 1
1413393217.305760512 -0.0120995 -0.0918517 -0.0600798 0 0 0 1
1413393217.355760384 -0.0192189 -0.102403 -0.0678479 0 0 0 1
1413393217.405760512 -0.0250363 -0.107979 -0.077344 0 0 0 1
1413393217.455760384 -0.0315769 -0.113171 -0.0871509 0 0 0 1
1413393217.505760512 -0.0389495 -0.117458 -0.0971149 0 0 0 1
1413393217.555760384 -0.0471886 -0.120481 -0.1069 0 0 0 1
1413393217.605760512 -0.0566847 -0.122413 -0.116987 0 0 0 1
1413393217.655760384 -0.0689068 -0.124332 -0.127539 0 0 0 1
1413393217.705760512 -0.0818409 -0.128394 -0.138433 0 0 0 1
1413393217.755760384 -0.0941522 -0.133644 -0.150466 0 0 0 1
1413393217.805760512 -0.106879 -0.141229 -0.163455 0 0 0 1
1413393217.855760384 -0.118078 -0.150759 -0.17758 0 0 0 1
1413393217.905760512 -0.133731 -0.16162 -0.191991 0 0 0 1
1413393217.955760384 -0.149171 -0.172931 -0.207042 0 0 0 1
1413393218.5760512 -0.164121 -0.185758 -0.222788 0 0 0 1
1413393218.55760384 -0.178796 -0.199892 -0.236557 0 0 0 1
1413393218.105760512 -0.193797 -0.206336 -0.252825 0 0 0 1
1413393218.155760384 -0.209468 -0.210704 -0.268767 0 0 0 1
1413393218.205760512 -0.2252 -0.213148 -0.284619 0 0 0 1
1413393218.255760384 -0.239981 -0.213638 -0.300274 0 0 0 1
1413393218.305760512 -0.254459 -0.211636 -0.315216 0 0 0 1
1413393218.355760384 -0.268186 -0.207966 -0.3297 0 0 0 1
1413393218.405760512 -0.280691 -0.2023 -0.343293 0 0 0 1
1413393218.455760384 -0.299996 -0.191559 -0.35023 0 0 0 1
1413393218.505760512 -0.316565 -0.183803 -0.361477 0 0 0 1
1413393218.555760384 -0.314288 -0.176688 -0.377533 0 0 0 1
1413393218.605760512 -0.325796 -0.171481 -0.392318 0 0 0 1
1413393218.655760384 -0.33636 -0.168007 -0.40856 0 0 0 1
1413393218.705760512 -0.347761 -0.163602 -0.424243 0 0 0 1
1413393218.755760384 -0.357139 -0.158399 -0.440036 0 0 0 1
1413393218.805760512 -0.36947 -0.145037 -0.455427 0 0 0 1
1413393218.855760384 -0.384084 -0.133512 -0.468928 0 0 0 1
1413393218.905760512 -0.397735 -0.136209 -0.485457 0 0 0 1
1413393218.955760384 -0.410909 -0.119372 -0.501208 0 0 0 1
1413393219.5760512 -0.420995 -0.11543 -0.519727 0 0 0 1
1413393219.55760384 -0.434158 -0.119513 -0.530233 0 0 0 1
1413393219.105760512 -0.4351 -0.134705 -0.548998 0 0 0 1
1413393219.155760384 -0.445938 -0.136195 -0.55894 0 0 0 1
1413393219.205760512 -0.456795 -0.139444 -0.568697 0 0 0 1
1413393219.255760384 -0.467048 -0.14347 -0.577211 0 0 0 1
1413393219.305760512 -0.474565 -0.147502 -0.58304 0 0 0 1
1413393219.355760384 -0.478372 -0.150231 -0.586087 0 0 0 1
1413393219.405760512 -0.486447 -0.147885 -0.60075 0 0 0 1
1413393219.455760384 -0.487109 -0.152376 -0.606115 0 0 0 1
1413393219.505760512 -0.494815 -0.153555 -0.606993 0 0 0 1
1413393219.555760384 -0.502084 -0.154216 -0.607732 0 0 0 1
1413393219.605760512 -0.508548 -0.152851 -0.608424 0 0 0 1
1413393219.655760384 -0.514308 -0.148028 -0.608105 0 0 0 1
1413393219.705760512 -0.517625 -0.14887 -0.60419 0 0 0 1
1413393219.755760384 -0.52239 -0.155901 -0.603274 0 0 0 1
1413393219.805760512 -0.526448 -0.166997 -0.603167 0 0 0 1
1413393219.855760384 -0.532172 -0.183871 -0.605941 0 0 0 1
1413393219.905760512 -0.533069 -0.199423 -0.611015 0 0 0 1
1413393219.955760384 -0.536552 -0.210488 -0.611842 0 0 0 1
1413393220.5760512 -0.533209 -0.209245 -0.614895 0 0 0 1
1413393220.55760384 -0.532561 -0.222187 -0.615551 0 0 0 1
1413393220.105760512 -0.535601 -0.22216 -0.617424 0 0 0 1
1413393220.155760384 -0.539243 -0.232506 -0.61863 0 0 0 1
1413393220.205760512 -0.542627 -0.24284 -0.620563 0 0 0 1
1413393220.255760384 -0.546497 -0.253576 -0.622875 0 0 0 1
1413393220.305760512 -0.550626 -0.264252 -0.625679 0 0 0 1
1413393220.355760384 -0.554552 -0.274772 -0.629021 0 0 0 1
1413393220.405760512 -0.559012 -0.285538 -0.63289 0 0 0 1
1413393220.455760384 -0.563427 -0.296137 -0.637445 0 0 0 1
1413393220.505760512 -0.568246 -0.306166 -0.642321 0 0 0 1
1413393220.555760384 -0.573169 -0.314976 -0.646919 0 0 0 1
1413393220.605760512 -0.578362 -0.321619 -0.650976 0 0 0 1
1413393220.655760384 -0.583877 -0.326034 -0.65452 0 0 0 1
1413393220.705760512 -0.589222 -0.328128 -0.65761 0 0 0 1
1413393220.755760384 -0.595084 -0.330802 -0.660243 0 0 0 1
1413393220.805760512 -0.600997 -0.329572 -0.662919 0 0 0 1
1413393220.855760384 -0.606184 -0.328874 -0.665425 0 0 0 1
1413393220.905760512 -0.613889 -0.33175 -0.668283 0 0 0 1
1413393220.955760384 -0.625786 -0.321149 -0.64987 0 0 0 1
1413393221.5760512 -0.631728 -0.328812 -0.653033 0 0 0 1
1413393221.55760384 -0.633623 -0.339513 -0.657854 0 0 0 1
1413393221.105760512 -0.633738 -0.350755 -0.662807 0 0 0 1
1413393221.155760384 -0.634051 -0.359369 -0.668226 0 0 0 1
1413393221.205760512 -0.633616 -0.372061 -0.673096 0 0 0 1
1413393221.255760384 -0.637778 -0.378585 -0.67743 0 0 0 1
1413393221.305760512 -0.634998 -0.396364 -0.682826 0 0 0 1
1413393221.355760384 -0.632251 -0.398742 -0.688342 0 0 0 1
1413393221.405760512 -0.633326 -0.403626 -0.692186 0 0 0 1
1413393221.455760384 -0.632821 -0.415721 -0.694821 0 0 0 1
1413393221.505760512 -0.632604 -0.425367 -0.697618 0 0 0 1
1413393221.555760384 -0.630587 -0.435337 -0.698162 0 0 0 1
1413393221.605760512 -0.633895 -0.4389 -0.698782 0 0 0 1
1413393221.655760384 -0.633986 -0.433991 -0.698575 0 0 0 1
1413393221.705760512 -0.633137 -0.441671 -0.695798 0 0 0 1
1413393221.755760384 -0.632661 -0.45073 -0.692462 0 0 0 1
1413393221.805760512 -0.631087 -0.461555 -0.687728 0 0 0 1
1413393221.855760384 -0.629325 -0.469637 -0.686047 0 0 0 1
1413393221.905760512 -0.630556 -0.476708 -0.682819 0 0 0 1
1413393221.955760384 -0.631649 -0.484856 -0.679266 0 0 0 1
1413393222.5760512 -0.632701 -0.49058 -0.675146 0 0 0 1
1413393222.55760384 -0.633818 -0.49434 -0.670461 0 0 0 1
1413393222.105760512 -0.635258 -0.495211 -0.66477 0 0 0 1
1413393222.155760384 -0.636564 -0.4935 -0.658625 0 0 0 1
1413393222.205760512 -0.638146 -0.489184 -0.651904 0 0 0 1
1413393222.255760384 -0.639894 -0.482267 -0.644638 0 0 0 1
1413393222.305760512 -0.641352 -0.473893 -0.63671 0 0 0 1
1413393222.355760384 -0.641621 -0.465343 -0.62894 0 0 0 1
1413393222.405760512 -0.648624 -0.453006 -0.62082 0 0 0 1
1413393222.455760384 -0.651248 -0.444951 -0.612843 0 0 0 1
1413393222.505760512 -0.65406 -0.438456 -0.604741 0 0 0 1
1413393222.555760384 -0.657204 -0.434576 -0.596493 0 0 0 1
1413393222.605760512 -0.660214 -0.432328 -0.588113 0 0 0 1
1413393222.655760384 -0.663102 -0.432463 -0.579315 0 0 0 1
1413393222.705760512 -0.666136 -0.435001 -0.570243 0 0 0 1
1413393222.755760384 -0.669028 -0.439678 -0.560867 0 0 0 1
1413393222.805760512 -0.67191 -0.446374 -0.551008 0 0 0 1
1413393222.855760384 -0.674592 -0.456661 -0.542011 0 0 0 1
1413393222.905760512 -0.682306 -0.46147 -0.531148 0 0 0 1
1413393222.955760384 -0.683883 -0.480189 -0.514062 0 0 0 1
1413393223.5760512 -0.686323 -0.497162 -0.500975 0 0 0 1
1413393223.55760384 -0.687119 -0.50735 -0.487696 0 0 0 1
1413393223.105760512 -0.687108 -0.528062 -0.474524 0 0 0 1
1413393223.155760384 -0.692107 -0.528094 -0.455707 0 0 0 1
1413393223.205760512 -0.695476 -0.538794 -0.439067 0 0 0 1
1413393223.255760384 -0.698013 -0.551874 -0.422905 0 0 0 1
1413393223.305760512 -0.698554 -0.573031 -0.400532 0 0 0 1
1413393223.355760384 -0.701684 -0.583409 -0.379693 0 0 0 1
1413393223.405760512 -0.703694 -0.595778 -0.359466 0 0 0 1
1413393223.455760384 -0.708247 -0.584858 -0.335142 0 0 0 1
1413393223.505760512 -0.710468 -0.571515 -0.312745 0 0 0 1
1413393223.555760384 -0.715752 -0.567608 -0.28388 0 0 0 1
1413393223.605760512 -0.721707 -0.558056 -0.252381 0 0 0 1
1413393223.655760384 -0.735685 -0.534111 -0.220587 0 0 0 1
1413393223.705760512 -0.743092 -0.514435 -0.190247 0 0 0 1
1413393223.755760384 -0.755625 -0.521784 -0.161142 0 0 0 1
1413393223.805760512 -0.773896 -0.513398 -0.137204 0 0 0 1
1413393223.855760384 -0.781346 -0.498862 -0.11175 0 0 0 1
1413393223.905760512 -0.790525 -0.498082 -0.0860918 0 0 0 1
1413393223.955760384 -0.799521 -0.499549 -0.0615402 0 0 0 1
1413393224.5760512 -0.808718 -0.502374 -0.0388402 0 0 0 1
1413393224.55760384 -0.81519 -0.520041 -0.0183802 0 0 0 1
1413393224.105760512 -0.824716 -0.526747 0.00145971 0 0 0 1
1413393224.155760384 -0.831275 -0.525638 0.0203501 0 0 0 1
1413393224.205760512 -0.842068 -0.52849 0.0439169 0 0 0 1
1413393224.255760384 -0.853091 -0.527736 0.0674244 0 0 0 1
1413393224.305760512 -0.864599 -0.524406 0.0911918 0 0 0 1
1413393224.355760384 -0.876608 -0.51815 0.115382 0 0 0 1
1413393224.405760512 -0.887105 -0.510851 0.139528 0 0 0 1
1413393224.455760384 -0.899734 -0.503887 0.165447 0 0 0 1
1413393224.505760512 -0.912337 -0.491071 0.190223 0 0 0 1
1413393224.555760384 -0.923334 -0.476251 0.216717 0 0 0 1
1413393224.605760512 -0.93789 -0.459515 0.23973 0 0 0 1
1413393224.655760384 -0.949665 -0.443634 0.266959 0 0 0 1
1413393224.705760512 -0.96262 -0.430568 0.293437 0 0 0 1
1413393224.755760384 -0.971503 -0.414653 0.316071 0 0 0 1
1413393224.805760512 -0.978933 -0.411476 0.335503 0 0 0 1
1413393224.855760384 -0.987791 -0.393116 0.354343 0 0 0 1
1413393224.905760512 -0.998033 -0.382808 0.372136 0 0 0 1
1413393224.955760384 -1.00686 -0.374598 0.390079 0 0 0 1
1413393225.5760512 -1.01485 -0.369489 0.406689 0 0 0 1
1413393225.55760384 -1.02261 -0.36705 0.4225 0 0 0 1
1413393225.105760512 -1.03034 -0.36681 0.438594 0 0 0 1
1413393225.155760384 -1.0372 -0.367555 0.453005 0 0 0 1
1413393225.205760512 -1.04158 -0.371503 0.469352 0 0 0 1
1413393225.255760384 -1.0479 -0.37393 0.485349 0 0 0 1
1413393225.305760512 -1.05286 -0.375707 0.499602 0 0 0 1
1413393225.355760384 -1.05692 -0.377533 0.514668 0 0 0 1
1413393225.405760512 -1.06087 -0.378664 0.529283 0 0 0 1
1413393225.455760384 -1.0632 -0.38244 0.543114 0 0 0 1
1413393225.505760512 -1.06466 -0.387158 0.557271 0 0 0 1
1413393225.555760384 -1.06494 -0.392704 0.570936 0 0 0 1
1413393225.605760512 -1.06421 -0.400777 0.585894 0 0 0 1
1413393225.655760384 -1.06256 -0.406702 0.597886 0 0 0 1
1413393225.705760512 -1.05791 -0.414044 0.611804 0 0 0 1
1413393225.755760384 -1.05301 -0.401425 0.620592 0 0 0 1
1413393225.805760512 -1.06645 -0.403121 0.644515 0 0 0 1
1413393225.855760384 -1.04978 -0.405473 0.646658 0 0 0 1
1413393225.905760512 -0.647803 0.0472213 0.250007 0 0 0 1
1413393225.955760384 -0.692629 0.129618 0.444337 0 0 0 1
1413393226.5760512 -0.674834 0.127047 0.422867 0 0 0 1
1413393226.55760384 -0.661446 0.183674 0.534788 0 0 0 1
1413393226.105760512 -0.656588 0.180474 0.545252 0 0 0 1
1413393226.155760384 -0.657323 0.176156 0.582093 0 0 0 1
1413393226.205760512 -0.978054 -0.368319 0.745669 0 0 0 1
1413393226.255760384 -0.968148 -0.368873 0.754058 0 0 0 1
1413393226.305760512 -0.978978 -0.400725 0.786969 0 0 0 1
1413393226.355760384 -0.966811 -0.371208 0.789277 0 0 0 1
1413393226.405760512 -0.960822 -0.37431 0.793509 0 0 0 1
1413393226.455760384 -0.957341 -0.386602 0.810191 0 0 0 1
1413393226.505760512 -0.950471 -0.380939 0.831159 0 0 0 1
1413393226.555760384 -0.946838 -0.370311 0.839071 0 0 0 1
1413393226.605760512 -0.94212 -0.368586 0.843837 0 0 0 1
1413393226.655760384 -0.933405 -0.363127 0.857424 0 0 0 1
1413393226.705760512 -0.92185 -0.359326 0.871923 0 0 0 1
1413393226.755760384 -0.912337 -0.363591 0.864139 0 0 0 1
1413393226.805760512 -0.90172 -0.361508 0.871011 0 0 0 1
1413393226.855760384 -0.892658 -0.361119 0.911746 0 0 0 1
1413393226.905760512 -0.884492 -0.362433 0.913929 0 0 0 1
1413393226.955760384 -0.872821 -0.352978 0.935724 0 0 0 1
1413393227.5760512 -0.865333 -0.351797 0.943407 0 0 0 1
1413393227.55760384 -0.850406 -0.339536 0.91888 0 0 0 1
1413393227.105760512 -0.842106 -0.336176 0.935629 0 0 0 1
1413393227.155760384 -0.839786 -0.34265 0.950367 0 0 0 1
1413393227.205760512 -0.835159 -0.358983 0.963559 0 0 0 1
1413393227.255760384 -0.825095 -0.349886 0.973687 0 0 0 1
1413393227.305760512 -0.813626 -0.345149 0.980749 0 0 0 1
1413393227.355760384 -0.805928 -0.349161 0.993334 0 0 0 1
1413393227.405760512 -0.798112 -0.349781 1.00953 0 0 0 1
1413393227.455760384 -0.794622 -0.366041 1.07656 0 0 0 1
1413393227.505760512 -0.786937 -0.361389 1.08561 0 0 0 1
1413393227.555760384 -0.779691 -0.360162 1.10796 0 0 0 1
1413393227.605760512 -0.767035 -0.359921 1.11653 0 0 0 1
1413393227.655760384 -0.760373 -0.371446 1.14366 0 0 0 1
1413393227.705760512 -0.754063 -0.382724 1.17019 0 0 0 1
1413393227.755760384 -0.740552 -0.382094 1.18424 0 0 0 1
1413393227.805760512 -0.728623 -0.386799 1.198 0 0 0 1
1413393227.855760384 -0.717066 -0.3916 1.21086 0 0 0 1
1413393227.905760512 -0.706436 -0.396401 1.22867 0 0 0 1
1413393227.955760384 -0.692584 -0.396765 1.24006 0 0 0 1
1413393228.5760512 -0.678033 -0.401641 1.25033 0 0 0 1
1413393228.55760384 -0.656649 -0.416106 1.26248 0 0 0 1
1413393228.105760512 -0.647734 -0.425093 1.28761 0 0 0 1
1413393228.155760384 -0.630541 -0.427241 1.29734 0 0 0 1
1413393228.205760512 -0.615066 -0.4283 1.30568 0 0 0 1
1413393228.255760384 -0.59871 -0.435864 1.32123 0 0 0 1
1413393228.305760512 -0.581674 -0.428715 1.33715 0 0 0 1
1413393228.355760384 -0.563779 -0.425849 1.34684 0 0 0 1
1413393228.405760512 -0.546326 -0.415692 1.36408 0 0 0 1
1413393228.455760384 -0.531867 -0.407836 1.37557 0 0 0 1
1413393228.505760512 -0.513548 -0.408372 1.39042 0 0 0 1
1413393228.555760384 -0.496454 -0.409599 1.39571 0 0 0 1
1413393228.605760512 -0.478172 -0.415291 1.40665 0 0 0 1
1413393228.655760384 -0.462546 -0.418344 1.41638 0 0 0 1
1413393228.705760512 -0.445392 -0.426166 1.42177 0 0 0 1
1413393228.755760384 -0.428224 -0.426775 1.42621 0 0 0 1
1413393228.805760512 -0.412266 -0.426672 1.4328 0 0 0 1
1413393228.855760384 -0.401337 -0.4292 1.43489 0 0 0 1
1413393228.905760512 -0.379274 -0.430196 1.43903 0 0 0 1
1413393228.955760384 -0.358346 -0.437117 1.44928 0 0 0 1
1413393229.5760512 -0.337606 -0.44192 1.45329 0 0 0 1
1413393229.55760384 -0.315957 -0.437222 1.45872 0 0 0 1
1413393229.105760512 -0.294751 -0.433021 1.46404 0 0 0 1
1413393229.155760384 -0.278432 -0.426129 1.48282 0 0 0 1
1413393229.205760512 -0.260461 -0.405793 1.50692 0 0 0 1
1413393229.255760384 -0.235796 -0.419415 1.51402 0 0 0 1
1413393229.305760512 -0.211303 -0.418592 1.52988 0 0 0 1
1413393229.355760384 -0.192059 -0.417303 1.54618 0 0 0 1
1413393229.405760512 -0.1706 -0.409247 1.55862 0 0 0 1
1413393229.455760384 -0.149477 -0.407005 1.57405 0 0 0 1
1413393229.505760512 -0.128131 -0.406315 1.58706 0 0 0 1
1413393229.555760384 -0.108745 -0.402099 1.59724 0 0 0 1
1413393229.605760512 -0.0880278 -0.401941 1.61312 0 0 0 1
1413393229.655760384 -0.064724 -0.398304 1.64271 0 0 0 1
1413393229.705760512 -0.0433632 -0.398007 1.65461 0 0 0 1
1413393229.755760384 -0.019644 -0.401145 1.67465 0 0 0 1
1413393229.805760512 0.00222826 -0.40365 1.69132 0 0 0 1
1413393229.855760384 0.0281597 -0.412086 1.7068 0 0 0 1
1413393229.905760512 0.0535085 -0.41416 1.7217 0 0 0 1
1413393229.955760384 0.0785696 -0.416086 1.73323 0 0 0 1
1413393230.5760512 0.106362 -0.415398 1.73581 0 0 0 1
1413393230.55760384 0.132966 -0.413355 1.74796 0 0 0 1
1413393230.105760512 0.162492 -0.415499 1.76179 0 0 0 1
1413393230.155760384 0.190568 -0.41733 1.77528 0 0 0 1
1413393230.205760512 0.220084 -0.419474 1.79078 0 0 0 1
1413393230.255760384 0.249954 -0.427661 1.79374 0 0 0 1
1413393230.305760512 0.282842 -0.433234 1.80961 0 0 0 1
1413393230.355760384 0.314918 -0.445991 1.82633 0 0 0 1
1413393230.405760512 0.341628 -0.430104 1.84707 0 0 0 1
1413393230.455760384 0.373154 -0.437115 1.85804 0 0 0 1
1413393230.505760512 0.403319 -0.454463 1.87717 0 0 0 1
1413393230.555760384 0.434017 -0.450636 1.89579 0 0 0 1
1413393230.605760512 0.470521 -0.461116 1.91696 0 0 0 1
1413393230.655760384 0.504126 -0.473417 1.9288 0 0 0 1
1413393230.705760512 0.53824 -0.47472 1.94421 0 0 0 1
1413393230.755760384 0.578862 -0.497008 1.96629 0 0 0 1
1413393230.805760512 0.611839 -0.49798 1.96865 0 0 0 1
1413393230.855760384 0.647664 -0.503266 1.97493 0 0 0 1
1413393230.905760512 0.689685 -0.50948 1.98449 0 0 0 1
1413393230.955760384 0.72646 -0.509324 1.99454 0 0 0 1
1413393231.5760512 0.772307 -0.531694 1.99655 0 0 0 1
1413393231.55760384 0.801611 -0.515479 2.00174 0 0 0 1
1413393231.105760512 0.847775 -0.541841 2.0127 0 0 0 1
1413393231.155760384 0.894303 -0.565989 2.01442 0 0 0 1
1413393231.205760512 0.919359 -0.550891 2.02542 0 0 0 1
1413393231.255760384 0.954528 -0.554071 2.03305 0 0 0 1
1413393231.305760512 0.98869 -0.55679 2.03707 0 0 0 1
1413393231.355760384 1.02583 -0.566144 2.0512 0 0 0 1
1413393231.405760512 1.06008 -0.565944 2.06488 0 0 0 1
1413393231.455760384 1.09364 -0.565469 2.0786 0 0 0 1
1413393231.505760512 1.12641 -0.569584 2.11205 0 0 0 1
1413393231.555760384 1.15961 -0.562008 2.12271 0 0 0 1
1413393231.605760512 1.19188 -0.560914 2.13046 0 0 0 1
1413393231.655760384 1.22745 -0.559232 2.15238 0 0 0 1
1413393231.705760512 1.26134 -0.563178 2.17204 0 0 0 1
1413393231.755760384 1.29802 -0.557515 2.17978 0 0 0 1
1413393231.805760512 1.32557 -0.548247 2.19187 0 0 0 1
1413393231.855760384 1.36145 -0.554123 2.19785 0 0 0 1
1413393231.905760512 1.39345 -0.555788 2.19059 0 0 0 1
1413393231.955760384 1.4185 -0.550503 2.21635 0 0 0 1
1413393232.5760512 1.44435 -0.549045 2.23061 0 0 0 1
1413393232.55760384 1.47161 -0.548445 2.23817 0 0 0 1
1413393232.105760512 1.49727 -0.546674 2.24115 0 0 0 1
